d,type,dataset,layer,edges,k1,k2,h,batch_size,lr,scheduler,ss,sg,batchnorm,act,dropout,gpool,nh,nhf,epoch,loss,loss_std,params,time_iter,time_iter_std,accuracy,accuracy_std,model_id,precision,precision_std,recall,recall_std,f1,f1_std,auc,auc_std,layers_mp
cpu,dilated_gnn,BZR_MD,edge_gatconv,True,1.0,1.0,32,32,0.01,step_lr_epochs,50,0.5,True,relu,0.0,concat_across_sum_of_layers,4,4,705,0.2847,0.0,5827.0,0.7792,0.0,0.8735,0.0,tu_base-d=cpu-type=dilated_gnn-dataset=BZR_MD-layer=edge_gatconv-edges=True-k1=1-k2=1-h=32-batch_size=32-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.0-gpool=concat_across_sum_of_layers-nh=4-nhf=4,0.8898,0.0,0.8537,0.0,0.8714,0.0,0.9549,0.0,
cpu,dilated_gnn,BZR_MD,edge_gatconv,True,1.0,1.0,32,32,0.01,step_lr_epochs,50,0.5,True,relu,0.0,mean,4,4,628,0.3376,0.0,5795.0,0.719,0.0,0.8531,0.0,tu_base-d=cpu-type=dilated_gnn-dataset=BZR_MD-layer=edge_gatconv-edges=True-k1=1-k2=1-h=32-batch_size=32-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.0-gpool=mean-nh=4-nhf=4,0.8793,0.0,0.8226,0.0,0.85,0.0,0.9306,0.0,
cpu,dilated_gnn,BZR_MD,edge_gatconv,True,1.0,1.0,32,32,0.01,step_lr_epochs,50,0.5,True,relu,0.5,concat_across_sum_of_layers,4,4,667,0.4261,0.0,5827.0,0.8519,0.0,0.8082,0.0,tu_base-d=cpu-type=dilated_gnn-dataset=BZR_MD-layer=edge_gatconv-edges=True-k1=1-k2=1-h=32-batch_size=32-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.5-gpool=concat_across_sum_of_layers-nh=4-nhf=4,0.8361,0.0,0.7907,0.0,0.8127,0.0,0.8776,0.0,
cpu,dilated_gnn,BZR_MD,edge_gatconv,True,1.0,1.0,32,32,0.01,step_lr_epochs,50,0.5,True,relu,0.5,mean,4,4,578,0.4508,0.0,5795.0,0.8839,0.0,0.8,0.0,tu_base-d=cpu-type=dilated_gnn-dataset=BZR_MD-layer=edge_gatconv-edges=True-k1=1-k2=1-h=32-batch_size=32-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.5-gpool=mean-nh=4-nhf=4,0.8333,0.0,0.7752,0.0,0.8032,0.0,0.8701,0.0,
cpu,dilated_gnn,BZR_MD,edge_gatconv,True,1.0,1.0,32,128,0.01,step_lr_epochs,50,0.5,True,relu,0.0,concat_across_sum_of_layers,4,4,574,0.2763,0.0,5827.0,2.3862,0.0,0.8694,0.0,tu_base-d=cpu-type=dilated_gnn-dataset=BZR_MD-layer=edge_gatconv-edges=True-k1=1-k2=1-h=32-batch_size=128-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.0-gpool=concat_across_sum_of_layers-nh=4-nhf=4,0.9027,0.0,0.8293,0.0,0.8644,0.0,0.9547,0.0,
cpu,dilated_gnn,BZR_MD,edge_gatconv,True,1.0,1.0,32,128,0.01,step_lr_epochs,50,0.5,True,relu,0.0,mean,4,4,696,0.3444,0.0,5795.0,1.8755,0.0,0.8449,0.0,tu_base-d=cpu-type=dilated_gnn-dataset=BZR_MD-layer=edge_gatconv-edges=True-k1=1-k2=1-h=32-batch_size=128-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.0-gpool=mean-nh=4-nhf=4,0.8899,0.0,0.7886,0.0,0.8362,0.0,0.9275,0.0,
cpu,dilated_gnn,BZR_MD,edge_gatconv,True,1.0,1.0,32,128,0.01,step_lr_epochs,50,0.5,True,relu,0.5,concat_across_sum_of_layers,4,4,603,0.4421,0.0,5827.0,1.9369,0.0,0.7837,0.0,tu_base-d=cpu-type=dilated_gnn-dataset=BZR_MD-layer=edge_gatconv-edges=True-k1=1-k2=1-h=32-batch_size=128-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.5-gpool=concat_across_sum_of_layers-nh=4-nhf=4,0.8016,0.0,0.7829,0.0,0.7922,0.0,0.8623,0.0,
cpu,dilated_gnn,BZR_MD,edge_gatconv,True,1.0,1.0,32,128,0.01,step_lr_epochs,50,0.5,True,relu,0.5,mean,4,4,577,0.4396,0.0,5795.0,2.0654,0.0,0.7837,0.0,tu_base-d=cpu-type=dilated_gnn-dataset=BZR_MD-layer=edge_gatconv-edges=True-k1=1-k2=1-h=32-batch_size=128-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.5-gpool=mean-nh=4-nhf=4,0.807,0.0,0.748,0.0,0.7764,0.0,0.875,0.0,
cpu,dilated_gnn,BZR_MD,edge_gatconv,True,1.0,1.0,64,32,0.01,step_lr_epochs,50,0.5,True,relu,0.0,concat_across_sum_of_layers,4,4,632,0.2716,0.0,19843.0,0.825,0.0,0.8694,0.0,tu_base-d=cpu-type=dilated_gnn-dataset=BZR_MD-layer=edge_gatconv-edges=True-k1=1-k2=1-h=64-batch_size=32-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.0-gpool=concat_across_sum_of_layers-nh=4-nhf=4,0.9099,0.0,0.8211,0.0,0.8632,0.0,0.9556,0.0,
cpu,dilated_gnn,BZR_MD,edge_gatconv,True,1.0,1.0,64,32,0.01,step_lr_epochs,50,0.5,True,relu,0.0,mean,4,4,606,0.3508,0.0,19779.0,0.7909,0.0,0.8245,0.0,tu_base-d=cpu-type=dilated_gnn-dataset=BZR_MD-layer=edge_gatconv-edges=True-k1=1-k2=1-h=64-batch_size=32-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.0-gpool=mean-nh=4-nhf=4,0.8308,0.0,0.8372,0.0,0.834,0.0,0.9217,0.0,
cpu,dilated_gnn,BZR_MD,edge_gatconv,True,1.0,1.0,64,32,0.01,step_lr_epochs,50,0.5,True,relu,0.5,concat_across_sum_of_layers,4,4,610,0.4067,0.0,19843.0,0.7794,0.0,0.8245,0.0,tu_base-d=cpu-type=dilated_gnn-dataset=BZR_MD-layer=edge_gatconv-edges=True-k1=1-k2=1-h=64-batch_size=32-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.5-gpool=concat_across_sum_of_layers-nh=4-nhf=4,0.8403,0.0,0.8065,0.0,0.823,0.0,0.8966,0.0,
cpu,dilated_gnn,BZR_MD,edge_gatconv,True,1.0,1.0,64,32,0.01,step_lr_epochs,50,0.5,True,relu,0.5,mean,4,4,564,0.4517,0.0,19779.0,0.7461,0.0,0.7673,0.0,tu_base-d=cpu-type=dilated_gnn-dataset=BZR_MD-layer=edge_gatconv-edges=True-k1=1-k2=1-h=64-batch_size=32-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.5-gpool=mean-nh=4-nhf=4,0.8,0.0,0.7442,0.0,0.7711,0.0,0.8655,0.0,
cpu,dilated_gnn,BZR_MD,edge_gatconv,True,1.0,1.0,64,128,0.01,step_lr_epochs,50,0.5,True,relu,0.0,concat_across_sum_of_layers,4,4,648,0.2275,0.0,19843.0,2.18,0.0,0.902,0.0,tu_base-d=cpu-type=dilated_gnn-dataset=BZR_MD-layer=edge_gatconv-edges=True-k1=1-k2=1-h=64-batch_size=128-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.0-gpool=concat_across_sum_of_layers-nh=4-nhf=4,0.9024,0.0,0.9024,0.0,0.9024,0.0,0.9701,0.0,
cpu,dilated_gnn,BZR_MD,edge_gatconv,True,1.0,1.0,64,128,0.01,step_lr_epochs,50,0.5,True,relu,0.0,mean,4,4,601,0.3002,0.0,19779.0,2.195,0.0,0.8571,0.0,tu_base-d=cpu-type=dilated_gnn-dataset=BZR_MD-layer=edge_gatconv-edges=True-k1=1-k2=1-h=64-batch_size=128-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.0-gpool=mean-nh=4-nhf=4,0.8615,0.0,0.8682,0.0,0.8649,0.0,0.9427,0.0,
cpu,dilated_gnn,BZR_MD,edge_gatconv,True,1.0,1.0,64,128,0.01,step_lr_epochs,50,0.5,True,relu,0.5,concat_across_sum_of_layers,4,4,612,0.359,0.0,19843.0,1.9749,0.0,0.8408,0.0,tu_base-d=cpu-type=dilated_gnn-dataset=BZR_MD-layer=edge_gatconv-edges=True-k1=1-k2=1-h=64-batch_size=128-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.5-gpool=concat_across_sum_of_layers-nh=4-nhf=4,0.8879,0.0,0.7984,0.0,0.8408,0.0,0.9131,0.0,
cpu,dilated_gnn,BZR_MD,edge_gatconv,True,1.0,1.0,64,128,0.01,step_lr_epochs,50,0.5,True,relu,0.5,mean,4,4,621,0.4066,0.0,19779.0,1.9456,0.0,0.8082,0.0,tu_base-d=cpu-type=dilated_gnn-dataset=BZR_MD-layer=edge_gatconv-edges=True-k1=1-k2=1-h=64-batch_size=128-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.5-gpool=mean-nh=4-nhf=4,0.8475,0.0,0.7752,0.0,0.8097,0.0,0.8976,0.0,
cpu,dilated_gnn,BZR_MD,edge_gatconv,True,1.0,2.0,32,32,0.01,step_lr_epochs,50,0.5,True,relu,0.0,concat_across_sum_of_layers,4,4,624,0.1715,0.0,7205.0,0.7408,0.0,0.9184,0.0,tu_base-d=cpu-type=dilated_gnn-dataset=BZR_MD-layer=edge_gatconv-edges=True-k1=1-k2=2-h=32-batch_size=32-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.0-gpool=concat_across_sum_of_layers-nh=4-nhf=4,0.9098,0.0,0.938,0.0,0.9237,0.0,0.9844,0.0,
cpu,dilated_gnn,BZR_MD,edge_gatconv,True,1.0,2.0,32,32,0.01,step_lr_epochs,50,0.5,True,relu,0.0,mean,4,4,596,0.2276,0.0,7141.0,0.7926,0.0,0.9061,0.0,tu_base-d=cpu-type=dilated_gnn-dataset=BZR_MD-layer=edge_gatconv-edges=True-k1=1-k2=2-h=32-batch_size=32-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.0-gpool=mean-nh=4-nhf=4,0.9386,0.0,0.8699,0.0,0.903,0.0,0.9769,0.0,
cpu,dilated_gnn,BZR_MD,edge_gatconv,True,1.0,2.0,32,32,0.01,step_lr_epochs,50,0.5,True,relu,0.5,concat_across_sum_of_layers,4,4,594,0.4121,0.0,7205.0,0.7656,0.0,0.8041,0.0,tu_base-d=cpu-type=dilated_gnn-dataset=BZR_MD-layer=edge_gatconv-edges=True-k1=1-k2=2-h=32-batch_size=32-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.5-gpool=concat_across_sum_of_layers-nh=4-nhf=4,0.8462,0.0,0.7674,0.0,0.8049,0.0,0.8837,0.0,
cpu,dilated_gnn,BZR_MD,edge_gatconv,True,1.0,2.0,32,32,0.01,step_lr_epochs,50,0.5,True,relu,0.5,mean,4,4,572,0.4577,0.0,7141.0,1.0015,0.0,0.7796,0.0,tu_base-d=cpu-type=dilated_gnn-dataset=BZR_MD-layer=edge_gatconv-edges=True-k1=1-k2=2-h=32-batch_size=32-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.5-gpool=mean-nh=4-nhf=4,0.8205,0.0,0.7442,0.0,0.7805,0.0,0.8577,0.0,
cpu,dilated_gnn,BZR_MD,edge_gatconv,True,1.0,2.0,32,128,0.01,step_lr_epochs,50,0.5,True,relu,0.0,concat_across_sum_of_layers,4,4,669,0.1753,0.0,7205.0,1.9414,0.0,0.9184,0.0,tu_base-d=cpu-type=dilated_gnn-dataset=BZR_MD-layer=edge_gatconv-edges=True-k1=1-k2=2-h=32-batch_size=128-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.0-gpool=concat_across_sum_of_layers-nh=4-nhf=4,0.9225,0.0,0.9225,0.0,0.9225,0.0,0.9833,0.0,
cpu,dilated_gnn,BZR_MD,edge_gatconv,True,1.0,2.0,32,128,0.01,step_lr_epochs,50,0.5,True,relu,0.0,mean,4,4,601,0.2624,0.0,7141.0,2.2121,0.0,0.8612,0.0,tu_base-d=cpu-type=dilated_gnn-dataset=BZR_MD-layer=edge_gatconv-edges=True-k1=1-k2=2-h=32-batch_size=128-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.0-gpool=mean-nh=4-nhf=4,0.8992,0.0,0.8295,0.0,0.8629,0.0,0.9597,0.0,
cpu,dilated_gnn,BZR_MD,edge_gatconv,True,1.0,2.0,32,128,0.01,step_lr_epochs,50,0.5,True,relu,0.5,concat_across_sum_of_layers,4,4,597,0.4302,0.0,7205.0,2.1697,0.0,0.7959,0.0,tu_base-d=cpu-type=dilated_gnn-dataset=BZR_MD-layer=edge_gatconv-edges=True-k1=1-k2=2-h=32-batch_size=128-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.5-gpool=concat_across_sum_of_layers-nh=4-nhf=4,0.8435,0.0,0.7519,0.0,0.7951,0.0,0.8754,0.0,
cpu,dilated_gnn,BZR_MD,edge_gatconv,True,1.0,2.0,32,128,0.01,step_lr_epochs,50,0.5,True,relu,0.5,mean,4,4,580,0.5032,0.0,7141.0,2.0813,0.0,0.7551,0.0,tu_base-d=cpu-type=dilated_gnn-dataset=BZR_MD-layer=edge_gatconv-edges=True-k1=1-k2=2-h=32-batch_size=128-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.5-gpool=mean-nh=4-nhf=4,0.8,0.0,0.7132,0.0,0.7541,0.0,0.8305,0.0,
cpu,dilated_gnn,BZR_MD,edge_gatconv,True,1.0,2.0,64,32,0.01,step_lr_epochs,50,0.5,True,relu,0.0,concat_across_sum_of_layers,4,4,604,0.0976,0.0,24645.0,0.9747,0.0,0.951,0.0,tu_base-d=cpu-type=dilated_gnn-dataset=BZR_MD-layer=edge_gatconv-edges=True-k1=1-k2=2-h=64-batch_size=32-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.0-gpool=concat_across_sum_of_layers-nh=4-nhf=4,0.944,0.0,0.9593,0.0,0.9516,0.0,0.9957,0.0,
cpu,dilated_gnn,BZR_MD,edge_gatconv,True,1.0,2.0,64,32,0.01,step_lr_epochs,50,0.5,True,relu,0.0,mean,4,4,584,0.219,0.0,24517.0,0.8996,0.0,0.9102,0.0,tu_base-d=cpu-type=dilated_gnn-dataset=BZR_MD-layer=edge_gatconv-edges=True-k1=1-k2=2-h=64-batch_size=32-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.0-gpool=mean-nh=4-nhf=4,0.9213,0.0,0.907,0.0,0.9141,0.0,0.9734,0.0,
cpu,dilated_gnn,BZR_MD,edge_gatconv,True,1.0,2.0,64,32,0.01,step_lr_epochs,50,0.5,True,relu,0.5,concat_across_sum_of_layers,4,4,579,0.3642,0.0,24645.0,0.9852,0.0,0.8327,0.0,tu_base-d=cpu-type=dilated_gnn-dataset=BZR_MD-layer=edge_gatconv-edges=True-k1=1-k2=2-h=64-batch_size=32-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.5-gpool=concat_across_sum_of_layers-nh=4-nhf=4,0.8661,0.0,0.7886,0.0,0.8255,0.0,0.9152,0.0,
cpu,dilated_gnn,BZR_MD,edge_gatconv,True,1.0,2.0,64,32,0.01,step_lr_epochs,50,0.5,True,relu,0.5,mean,4,4,548,0.4326,0.0,24517.0,1.3799,0.0,0.7959,0.0,tu_base-d=cpu-type=dilated_gnn-dataset=BZR_MD-layer=edge_gatconv-edges=True-k1=1-k2=2-h=64-batch_size=32-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.5-gpool=mean-nh=4-nhf=4,0.823,0.0,0.7561,0.0,0.7881,0.0,0.8758,0.0,
cpu,dilated_gnn,BZR_MD,edge_gatconv,True,1.0,2.0,64,128,0.01,step_lr_epochs,50,0.5,True,relu,0.0,concat_across_sum_of_layers,4,4,577,0.0598,0.0,24645.0,2.0538,0.0,0.9796,0.0,tu_base-d=cpu-type=dilated_gnn-dataset=BZR_MD-layer=edge_gatconv-edges=True-k1=1-k2=2-h=64-batch_size=128-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.0-gpool=concat_across_sum_of_layers-nh=4-nhf=4,0.9697,0.0,0.9922,0.0,0.9808,0.0,0.9991,0.0,
cpu,dilated_gnn,BZR_MD,edge_gatconv,True,1.0,2.0,64,128,0.01,step_lr_epochs,50,0.5,True,relu,0.0,mean,4,4,588,0.2302,0.0,24517.0,2.1151,0.0,0.898,0.0,tu_base-d=cpu-type=dilated_gnn-dataset=BZR_MD-layer=edge_gatconv-edges=True-k1=1-k2=2-h=64-batch_size=128-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.0-gpool=mean-nh=4-nhf=4,0.9062,0.0,0.8992,0.0,0.9027,0.0,0.9694,0.0,
cpu,dilated_gnn,BZR_MD,edge_gatconv,True,1.0,2.0,64,128,0.01,step_lr_epochs,50,0.5,True,relu,0.5,concat_across_sum_of_layers,4,4,571,0.3722,0.0105,24645.0,1.9774,0.0475,0.8163,0.0041,tu_base-d=cpu-type=dilated_gnn-dataset=BZR_MD-layer=edge_gatconv-edges=True-k1=1-k2=2-h=64-batch_size=128-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.5-gpool=concat_across_sum_of_layers-nh=4-nhf=4,0.8375,0.0001,0.7976,0.0009,0.8171,0.0004,0.9084,0.0046,
cpu,dilated_gnn,BZR_MD,edge_gatconv,True,1.0,2.0,64,128,0.01,step_lr_epochs,50,0.5,True,relu,0.5,mean,4,4,593,0.3936,0.0,24517.0,2.0263,0.0,0.8245,0.0,tu_base-d=cpu-type=dilated_gnn-dataset=BZR_MD-layer=edge_gatconv-edges=True-k1=1-k2=2-h=64-batch_size=128-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.5-gpool=mean-nh=4-nhf=4,0.8583,0.0,0.7984,0.0,0.8273,0.0,0.8966,0.0,
cpu,dilated_gnn,BZR_MD,edge_gatconv,True,1.0,3.0,32,32,0.01,step_lr_epochs,50,0.5,True,relu,0.0,concat_across_sum_of_layers,4,4,625,0.111,0.0,8583.0,1.2871,0.0,0.9592,0.0,tu_base-d=cpu-type=dilated_gnn-dataset=BZR_MD-layer=edge_gatconv-edges=True-k1=1-k2=3-h=32-batch_size=32-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.0-gpool=concat_across_sum_of_layers-nh=4-nhf=4,0.9669,0.0,0.9512,0.0,0.959,0.0,0.994,0.0,
cpu,dilated_gnn,BZR_MD,edge_gatconv,True,1.0,3.0,32,32,0.01,step_lr_epochs,50,0.5,True,relu,0.0,mean,4,4,601,0.2675,0.0,8487.0,1.1967,0.0,0.8694,0.0,tu_base-d=cpu-type=dilated_gnn-dataset=BZR_MD-layer=edge_gatconv-edges=True-k1=1-k2=3-h=32-batch_size=32-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.0-gpool=mean-nh=4-nhf=4,0.888,0.0,0.8605,0.0,0.874,0.0,0.9575,0.0,
cpu,dilated_gnn,BZR_MD,edge_gatconv,True,1.0,3.0,32,32,0.01,step_lr_epochs,50,0.5,True,relu,0.5,concat_across_sum_of_layers,4,4,539,0.4428,0.0,8583.0,1.1363,0.0,0.7959,0.0,tu_base-d=cpu-type=dilated_gnn-dataset=BZR_MD-layer=edge_gatconv-edges=True-k1=1-k2=3-h=32-batch_size=32-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.5-gpool=concat_across_sum_of_layers-nh=4-nhf=4,0.8288,0.0,0.748,0.0,0.7863,0.0,0.8666,0.0,
cpu,dilated_gnn,BZR_MD,edge_gatconv,True,1.0,3.0,32,32,0.01,step_lr_epochs,50,0.5,True,relu,0.5,mean,4,4,585,0.4853,0.0,8487.0,0.9661,0.0,0.7551,0.0,tu_base-d=cpu-type=dilated_gnn-dataset=BZR_MD-layer=edge_gatconv-edges=True-k1=1-k2=3-h=32-batch_size=32-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.5-gpool=mean-nh=4-nhf=4,0.7949,0.0,0.7209,0.0,0.7561,0.0,0.8265,0.0,
cpu,dilated_gnn,BZR_MD,edge_gatconv,True,1.0,3.0,32,128,0.01,step_lr_epochs,50,0.5,True,relu,0.0,concat_across_sum_of_layers,4,4,611,0.1324,0.0,8583.0,2.0888,0.0,0.951,0.0,tu_base-d=cpu-type=dilated_gnn-dataset=BZR_MD-layer=edge_gatconv-edges=True-k1=1-k2=3-h=32-batch_size=128-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.0-gpool=concat_across_sum_of_layers-nh=4-nhf=4,0.959,0.0,0.9435,0.0,0.9512,0.0,0.9925,0.0,
cpu,dilated_gnn,BZR_MD,edge_gatconv,True,1.0,3.0,32,128,0.01,step_lr_epochs,50,0.5,True,relu,0.0,mean,4,4,657,0.2139,0.0,8487.0,2.0418,0.0,0.898,0.0,tu_base-d=cpu-type=dilated_gnn-dataset=BZR_MD-layer=edge_gatconv-edges=True-k1=1-k2=3-h=32-batch_size=128-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.0-gpool=mean-nh=4-nhf=4,0.9016,0.0,0.8943,0.0,0.898,0.0,0.9754,0.0,
cpu,dilated_gnn,BZR_MD,edge_gatconv,True,1.0,3.0,32,128,0.01,step_lr_epochs,50,0.5,True,relu,0.5,concat_across_sum_of_layers,4,4,649,0.41,0.0,8583.0,2.0609,0.0,0.8122,0.0,tu_base-d=cpu-type=dilated_gnn-dataset=BZR_MD-layer=edge_gatconv-edges=True-k1=1-k2=3-h=32-batch_size=128-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.5-gpool=concat_across_sum_of_layers-nh=4-nhf=4,0.8673,0.0,0.7597,0.0,0.8099,0.0,0.876,0.0,
cpu,dilated_gnn,BZR_MD,edge_gatconv,True,1.0,3.0,32,128,0.01,step_lr_epochs,50,0.5,True,relu,0.5,mean,4,4,577,0.4813,0.0,8487.0,2.0335,0.0,0.7592,0.0,tu_base-d=cpu-type=dilated_gnn-dataset=BZR_MD-layer=edge_gatconv-edges=True-k1=1-k2=3-h=32-batch_size=128-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.5-gpool=mean-nh=4-nhf=4,0.7909,0.0,0.7073,0.0,0.7468,0.0,0.8399,0.0,
cpu,dilated_gnn,BZR_MD,edge_gatconv,True,1.0,3.0,64,32,0.01,step_lr_epochs,50,0.5,True,relu,0.0,concat_across_sum_of_layers,4,4,638,0.0883,0.0,29447.0,1.2967,0.0,0.9755,0.0,tu_base-d=cpu-type=dilated_gnn-dataset=BZR_MD-layer=edge_gatconv-edges=True-k1=1-k2=3-h=64-batch_size=32-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.0-gpool=concat_across_sum_of_layers-nh=4-nhf=4,0.9835,0.0,0.9675,0.0,0.9754,0.0,0.9969,0.0,
cpu,dilated_gnn,BZR_MD,edge_gatconv,True,1.0,3.0,64,32,0.01,step_lr_epochs,50,0.5,True,relu,0.0,mean,4,4,602,0.2486,0.0,29255.0,0.7539,0.0,0.9061,0.0,tu_base-d=cpu-type=dilated_gnn-dataset=BZR_MD-layer=edge_gatconv-edges=True-k1=1-k2=3-h=64-batch_size=32-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.0-gpool=mean-nh=4-nhf=4,0.916,0.0,0.8934,0.0,0.9046,0.0,0.9664,0.0,
cpu,dilated_gnn,BZR_MD,edge_gatconv,True,1.0,3.0,64,32,0.01,step_lr_epochs,50,0.5,True,relu,0.5,concat_across_sum_of_layers,4,4,567,0.3618,0.0,29447.0,0.8601,0.0,0.8163,0.0,tu_base-d=cpu-type=dilated_gnn-dataset=BZR_MD-layer=edge_gatconv-edges=True-k1=1-k2=3-h=64-batch_size=32-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.5-gpool=concat_across_sum_of_layers-nh=4-nhf=4,0.8559,0.0,0.7829,0.0,0.8178,0.0,0.9084,0.0,
cpu,dilated_gnn,BZR_MD,edge_gatconv,True,1.0,3.0,64,32,0.01,step_lr_epochs,50,0.5,True,relu,0.5,mean,4,4,567,0.4206,0.0,29255.0,1.7075,0.0,0.7673,0.0,tu_base-d=cpu-type=dilated_gnn-dataset=BZR_MD-layer=edge_gatconv-edges=True-k1=1-k2=3-h=64-batch_size=32-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.5-gpool=mean-nh=4-nhf=4,0.7903,0.0,0.7597,0.0,0.7747,0.0,0.879,0.0,
cpu,dilated_gnn,BZR_MD,edge_gatconv,True,1.0,3.0,64,128,0.01,step_lr_epochs,50,0.5,True,relu,0.0,concat_across_sum_of_layers,4,4,599,0.0875,0.0,29447.0,2.1199,0.0,0.9714,0.0,tu_base-d=cpu-type=dilated_gnn-dataset=BZR_MD-layer=edge_gatconv-edges=True-k1=1-k2=3-h=64-batch_size=128-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.0-gpool=concat_across_sum_of_layers-nh=4-nhf=4,0.9677,0.0,0.9756,0.0,0.9717,0.0,0.9974,0.0,
cpu,dilated_gnn,BZR_MD,edge_gatconv,True,1.0,3.0,64,128,0.01,step_lr_epochs,50,0.5,True,relu,0.0,mean,4,4,648,0.1579,0.0,29255.0,1.9777,0.0,0.9388,0.0,tu_base-d=cpu-type=dilated_gnn-dataset=BZR_MD-layer=edge_gatconv-edges=True-k1=1-k2=3-h=64-batch_size=128-lr=0.01-scheduler=step_lr_epochs-ss=50-sg=0.5-batchnorm=True-act=relu-dropout=0.0-gpool=mean-nh=4-nhf=4,0.95,0.0,0.9268,0.0,0.9383,0.0,0.9891,0.0,
